UUID|INTERNAL_REFERENCES|CLASSIFICATION_UUID|DISPLAY_STRUCTURE_ID|IDEALIZED_STRUCTURE_ID|APPROVAL_ID
99571d38-310f-485a-92f8-48f9df688c37|[{"label":"GInAS Reference","term":"ecb17d9d-e415-4287-84de-7040da43e5fc"},{"label":"GInAS Reference","term":"00b1531f-9ece-4c3b-a473-d6c03c54e407"}]|24a847fc-9208-42d1-9d8d-b0830c210447|e9b32a5f-8768-4653-bc46-43a5c73673fa|4ec3d8df-7fa1-4cac-847e-6556bd8dadd8|NMT1QU6463
9f30eae5-fe9c-442a-9074-74adb480896b|[{"label":"GInAS Reference","term":"d01a9013-2ab1-4186-a4af-b17a7d036544"},{"label":"GInAS Reference","term":"09cf6784-86c5-466d-ad08-a370712144a6"}]|4e82d253-9c5f-4a22-8c52-349c6baed8cb|72502687-7303-4269-a2c5-80c4924159f1|777aa83b-bd99-44dc-93d5-868d48e70456|EHH90CO7TL
43bb7808-d884-41a1-a127-51da89e6294f|[{"label":"GInAS Reference","term":"428d32b2-274d-4a7c-83f4-5aa95eee5996"},{"label":"GInAS Reference","term":"35b80109-c6ad-41e0-a7e1-e5dc10b007f5"},{"label":"GInAS Reference","term":"ac5c7a0b-fe38-4f95-8e83-f8928a29fdb2"}]|e3c30703-2983-4299-bd28-9e33db9aaf3b|797e43c4-0587-4808-b427-b21d83282565|e05f0350-32ee-4a38-bb6c-e091bf358bb3|029TFK992N
dc6dc8b3-3853-491a-bc01-50640bef972e|[{"label":"GInAS Reference","term":"904c463c-876f-4283-94fa-8ad4927a741c"},{"label":"GInAS Reference","term":"9c79c559-4af0-45dd-8fa4-e80403c9974f"}]|46ae34a7-10d5-44c7-bb4d-9f370f06bee1|9895b695-356e-498d-a06b-f5797beaf048|9953b1e5-967a-4011-8027-acb637c4c925|2E4ZJH3Z6R
02195ba9-2ed1-4d44-a565-b6085aa1b9f4|[{"label":"GInAS Reference","term":"4aba6f80-02ba-4966-9776-c257ec5aa324"},{"label":"GInAS Reference","term":"846c944a-e9dd-4984-88cc-5677ba6ca370"}]|84c13e05-9286-4bd9-bab8-5681b75f64af|b94f3109-cfaf-45b6-be60-a5143d9cb2f6|beb36228-2467-4c6d-b130-20b1ad1b4fd3|2AY8NFX9E4
fbb1fa01-234d-4dd4-a5fa-7962a1b7f616|[{"label":"GInAS Reference","term":"db5a4b67-da07-49ec-8819-1d3283d91337"},{"label":"GInAS Reference","term":"34f8d032-36c4-4579-993f-dc85c93f0394"},{"label":"GInAS Reference","term":"4c748461-ca71-45fe-b631-f0416192f836"}]|519a33d7-8da7-4e6a-8980-88e65192486c|6a2c6b46-6f2f-4db0-ae31-1f8702cdfc06|e970f75f-0c14-45db-9afc-31d7c4427e7f|05JZI7B19X
b0a2ee53-99bc-4639-bd68-1e1e162d36c3|[{"label":"GInAS Reference","term":"643249e6-9b3d-4b44-b2ba-3692d85fa22c"},{"label":"GInAS Reference","term":"a4f2c52c-2604-4a4e-a839-28a3bc26da54"}]|d6f382a6-b1c7-44ba-8ad9-2d0d3ad71159|70cbe901-1121-42e5-a2b5-b9875d125de8|e8f3728b-5f7c-48a0-a9fe-0129ebd5e6e0|184IZ28A2G
25ad8a7b-23ff-4285-bbef-5ea48b94d429|[{"label":"GInAS Reference","term":"3e4e1978-37c1-444b-9e0b-93e886fccc2e"},{"label":"GInAS Reference","term":"54a7e994-2d9e-4a17-af58-8b0db8cd4af1"}]|dbf95981-05d4-4f5b-bc8b-1375da91f6cd|99f67322-8504-4317-bea8-3d4746898d8e|c68f30de-181a-41f9-a6b9-184ee9747772|9F8QQ6EER1
16a62fd2-d776-4eb8-bb1b-2adae398af6d|[{"label":"GInAS Reference","term":"b0cb1aa9-739c-49e9-8cec-dfad9020d141"},{"label":"GInAS Reference","term":"9f784ee3-f32c-4549-92de-95e910be27f3"}]|6d7b01a1-ff73-456c-9d9c-5fad609f84db|e8607c44-787d-4f3b-939b-ab4fd971cd10|3a79a6d0-3fc9-463d-8615-ca430ca25934|646XNV22YX
643d50cb-cea4-4634-9d4e-735234c8a1e5|[{"label":"GInAS Reference","term":"fa0e7954-2ef5-4b6b-935f-a1b19ac9a453"},{"label":"GInAS Reference","term":"5def6eda-46a2-4f77-a193-296798873fba"}]|a3ecacc2-f888-42ba-b34c-d801820c9ff4|7bd868f2-65f7-4393-8dd8-8c44a96ffddf|c625903d-302d-4ff4-997a-d558b030be47|4E6K70983Z
0b82c357-1def-45ea-b65c-5d2afe7c5087|[{"label":"GInAS Reference","term":"415a0e31-79f3-4009-83b7-c71ec907d75e"},{"label":"GInAS Reference","term":"0977e155-51da-498f-8ddb-9ff740163195"}]|c39dea0d-9f24-433f-9847-0300323cd431|ef3c171e-ab5e-4bed-89ec-8554fce7d58d|6d972e91-9196-4526-9a01-078ffd75da3b|J5JO20R8LH
4b387f4f-e57e-47a9-999a-dbd968310fb2|[{"label":"GInAS Reference","term":"99d5ff82-9ff2-4849-beaa-30adc4a44a46"},{"label":"GInAS Reference","term":"7b19c87e-3919-4b10-ae1c-db1e7815fa62"}]|55ec1fcf-3083-4963-b8de-c501a21e892d|c19327d9-8336-4f6d-8a3e-6803e2be94b4|fefc0f4d-fdcb-4aa0-beeb-cde2efeb9611|GLS2PGI8QG
c7ce23f5-7dba-4be5-9a59-229cf58d90b1|[{"label":"GInAS Reference","term":"b883c059-0b55-407c-8ea5-195711e55c6c"},{"label":"GInAS Reference","term":"4a8f8c33-7de1-4325-a9fd-6954dafa578f"}]|d151e0dd-857c-4abf-9c56-2b016a79d503|04024d63-0af8-4d4c-a073-b77b8ec69aa7|b0adb6f4-6f17-4fce-a9e8-d8be1a361977|H9NOI61UH1
67690cb9-2959-44da-8d53-99119c093f63|[{"label":"GInAS Reference","term":"51810118-da76-49a7-bbf2-d2c3458c30e9"},{"label":"GInAS Reference","term":"3ed4e5c9-1013-409a-8e91-16f3d4f3cebb"}]|6fdf01bc-c25a-4f5a-b0f4-84f4635ae08a|0c0ce2c4-e813-4b59-8967-cba7b6ac8230|347ac163-df3f-4974-94d0-6d502e2c58e1|0E7JY3J480
127c5693-8b91-422f-b828-b3af28c34b01|[{"label":"GInAS Reference","term":"aa6a63c0-2f8e-4f24-8680-0340a8336bd7"},{"label":"GInAS Reference","term":"07af2f20-c098-4431-aa4e-8aafc5eba075"}]|e3cd4e62-3fc9-4f51-8e62-fe96873f82f4|a53035c0-e7a4-4ecf-83c1-b513ba2e1f95|eded4fb7-1d5d-450f-afa1-c637e7b3875a|U725QWY32X
f329057e-d3ba-4841-967e-92b7e45fed0f|[{"label":"GInAS Reference","term":"c1b88a5c-32bf-4842-9569-ae82ee3f52e7"},{"label":"GInAS Reference","term":"a0d7fd00-514f-48e3-a669-2a0cd7f9cbb4"}]|9eee93ce-c587-459e-9352-faf2c06f8162|bdb860db-3038-4013-94b6-24554045f885|a0a0eee8-3ca6-4e35-81f6-4a2711ebe0b6|9YCX42I8IU
079bda96-77ad-4e27-ab2f-f29483c847d5|[{"label":"GInAS Reference","term":"0d278a5d-cc89-4a2f-9586-cb2f26f5c518"},{"label":"GInAS Reference","term":"4bccfd30-7a13-448f-ac07-95a780b92b04"}]|a51f139e-977e-4054-bc1e-9bd97e0bb55e|39f5a9a3-7f19-4551-83da-f5e2a636c382|dc9f7421-9a20-4244-8c05-13b1b587d972|71DD5V995L
b705fcc6-ec9a-4302-a421-d56f05eb80cd|[{"label":"GInAS Reference","term":"22c9274e-f3a5-4419-9c71-f2c2f34c4f08"},{"label":"GInAS Reference","term":"2bab07c6-18d9-4a92-bbad-cfba651ec6f0"}]|558f924e-697c-4fc1-9b70-84603f2ae567|2f818c28-1710-40e4-ad4b-ef4e7f002737|ebf7a752-7fa3-4d6a-a7f4-d1d71deefefe|L5F16ZG4ZU
ad7a567e-609b-4da7-b573-c3bf0ed6fdf6|[{"label":"GInAS Reference","term":"006f72c7-997a-47a1-9fe4-36d427952ea5"},{"label":"GInAS Reference","term":"e6639c02-ed21-457a-8d4f-f98fec2f653f"}]|1c623d93-5710-4556-8039-78cb959e6f27|0812a5a5-10d6-4a02-b5fb-d3a18a4418f1|741e77de-7aed-4f12-bc1f-6b96162ae9e5|762O8IWA10
2353f0ca-af0b-4dac-bf74-b9597e136d9a|[{"label":"GInAS Reference","term":"d526fa81-cb3e-4ddd-97d3-d3462bbfbcdf"},{"label":"GInAS Reference","term":"25c44ec4-6504-4c73-9b2a-8ea76f7b867f"}]|e65057b6-afd2-45eb-8b81-c0b7c5a5fd18|2e26fc72-9e95-47d8-b781-471df7d4864b|fdc1763b-3b9b-44ac-b80d-9d8afe4c81dc|VP6P233793
dc1cfaf9-1514-41e2-b8e2-1a36a1dae993|[{"label":"GInAS Reference","term":"2bf6f39b-d870-4704-adb3-09f61d2d2c5c"},{"label":"GInAS Reference","term":"0466a119-f402-42b0-9ce3-8cdb63d04f9f"}]|989e4b0c-6b76-4727-a6fc-db18701f1bab|d8593e8e-5294-415b-8514-dafcdce2c08c|055e8dfe-4aa8-45a8-a55e-ae45618ba0be|T8GTI4F10C
8cc7b225-9ed0-4b9b-b586-21b1a8fe1d07|[{"label":"GInAS Reference","term":"28bf01a3-bb63-4575-b3d8-2233aa545ca1"},{"label":"GInAS Reference","term":"b5cd373c-3395-487b-a268-1bd0312b9b24"}]|b0e05dad-bdae-47de-bafd-ed4d70e0c1a3|240239ff-309d-40fc-afb8-7f3a36062b44|f9fafd0d-c253-4286-b1e6-9999c1faaa41|F34IPJ3SPW
5314c4a0-507d-4db0-bec6-3272a1db0550|[{"label":"GInAS Reference","term":"5bc1856d-ea8f-41e3-b8bf-cb87fe6d1532"},{"label":"GInAS Reference","term":"790740bf-8766-4942-a477-20025bfba022"}]|d9ff4135-5cdb-4103-9cd0-865ea9494ef0|1edf2a39-7cbd-425b-8a86-ed0d2522939e|db6d1433-061b-44f7-acd9-c884ecf136d5|H57W405143
099dae0b-f207-484c-92e1-c21892698aaa|[{"label":"GInAS Reference","term":"2be2c4af-fc91-489e-88e1-efc51aa859f7"},{"label":"GInAS Reference","term":"5781f070-b25d-436c-a603-46c2887bafee"}]|65af7bb5-bdcc-416f-a391-661f00debe89|b608437b-9c55-4742-a35e-7139eec3b481|632881d7-737e-4395-b997-1200a41ae1f7|J33E8608YN
c08088c6-9f5a-4281-ac3c-9305a381067b|[{"label":"GInAS Reference","term":"dd7468b1-559c-408b-a2c5-22c44f29a532"},{"label":"GInAS Reference","term":"5816f609-d8c4-48e4-afe1-eafa4d460c04"}]|5f4f4812-29cb-4be7-993b-d8c1e4147fc0|d9b1cb95-54fb-40e9-9a0b-198a6ee03623|b5379e3a-4a2d-4981-b79b-1fc124c764fc|UG00KM4WR7
3bdfbcbe-b202-4735-aeb4-0bf4ffca70c6|[{"label":"GInAS Reference","term":"20a60bd9-0665-46f5-9b95-93ab82862dba"},{"label":"GInAS Reference","term":"7f9fb07c-0cbb-4391-9002-9e953d8b93b7"}]|894a2111-5db6-43ad-8a68-b9ebdf972d0f|eb7ec5c9-2713-404e-86c2-5898f9a7cdf2|e5c781ce-d1b4-420b-ac11-d7ea0365bec1|241BN7J12Y
99d99f50-ada2-4482-b6bc-75cf7a976692|[{"label":"GInAS Reference","term":"a3ab9f08-91d7-4e3f-9497-23a2938a683f"},{"label":"GInAS Reference","term":"01fe40a4-86f7-49b4-bd49-78c54b913067"}]|042f244c-ef15-4250-ba1a-e366b8901769|deae9bde-7c66-4cce-8f46-9c3999eddc41|8cfa8b34-d4aa-42f1-b5c0-0413e9a5e20a|C16W6FE4HZ
8276212d-a1f9-4e97-93a4-09503fc4e7eb|[{"label":"GInAS Reference","term":"289c3b45-621e-47af-81aa-a5dc1ce6fd4e"},{"label":"GInAS Reference","term":"e4f04114-88f1-4fb1-be8f-52992eb4350d"}]|53a5b2b7-334b-4f3f-8437-cb1bfbb0ab00|03c66521-dbcf-490c-95a6-018df9abc107|cd90fbdd-a0e3-4516-87fb-b6848bbf2638|P4OYN7A2O9
2cd0f834-436a-48e5-acc9-f574e421be3b|[{"label":"GInAS Reference","term":"124f0098-f15e-4a5d-bdb6-00bf0f3a6225"},{"label":"GInAS Reference","term":"e83cf4f5-d5a3-4123-8f86-6bafa84d2506"}]|899f3fa2-af05-4c82-8c2f-cb95b18296b3|d5e11c32-b035-4837-bedc-bb586648b4ab|1ebbb37a-aa58-4aaf-8254-85bb12785c55|MW8WP96K3D
235d1bb7-b10d-41ea-b2c1-920ed383905e|[{"label":"GInAS Reference","term":"8eaedb09-eb4d-4eec-a090-988930741acc"},{"label":"GInAS Reference","term":"fb40d7b3-2d51-478d-ad50-80eb8f6743ab"}]|53d6353d-9ce8-495a-9208-e5f95ae72038|4c471b36-ccf6-44c7-ab35-b68ea6e95eb5|02d5fdf8-f108-47df-88af-8ff0d4e1b266|4L5ODS320S
47c9613d-6867-4989-9dc3-54c05d12d738|[{"label":"GInAS Reference","term":"2fcea2b6-22d6-4b9a-a724-7d92a76a089e"},{"label":"GInAS Reference","term":"050f1757-daa8-4e74-b030-4d960dfb58d1"},{"label":"GInAS Reference","term":"d3873f69-67d4-45cb-8462-e197a85cacfe"}]|e88b7821-8e90-430c-ad3a-e8480caf2b38|07dd6c9f-46f1-4d19-abf4-418b62f8635e|7ee4ead4-b3fa-4a73-9c03-ca3165ddca13|7T97I3787N
e0b495fd-65c6-4ce3-b2a9-694c4e965884|[{"label":"GInAS Reference","term":"0c1751dc-07d6-4c07-8479-5bc05eef23ca"},{"label":"GInAS Reference","term":"70760883-cdff-4308-a992-80b269db3c33"}]|64da1a9f-9e6c-46da-97a7-67b448ff4c70|a1ee7bd9-11b7-46a0-9958-375d7fd39428|a61f9e3c-7d7c-4ecc-89d0-0300d2945b0d|V5E8ELO4W9
5d771824-d95f-487f-b934-74c667d288ff|[{"label":"GInAS Reference","term":"54c6ea19-a077-4f62-8cf9-0d5e3a331e0c"},{"label":"GInAS Reference","term":"c045793d-5806-48b5-95bf-126bb883abb9"}]|51bae584-b019-440e-9337-e1beb9788590|159cb1a6-bea1-4b5d-85e0-66bc295392eb|1e1ffb6e-0966-4f03-b89a-46c0a901c4fb|035JKJ76MT
79680f06-513f-4fd1-af0e-cf6878466b7d|[{"label":"GInAS Reference","term":"a34eed0c-8c4f-4321-9afa-17cd9881890e"},{"label":"GInAS Reference","term":"4fef1f02-6f16-444c-a7eb-ea19a4eebc9b"}]|0f688f0a-ae90-40a9-8ec1-d873dd489b2b|a4bd9b55-5f41-4483-a13c-ee14144a6f69|31c1ab15-b1fc-46ca-a61b-c015ba7b8d00|248P1AUJ90
29505ebb-51e6-4858-9941-7e454154a8d9|[{"label":"GInAS Reference","term":"8f93450a-e404-4fe8-8dd5-abac91bdd15f"},{"label":"GInAS Reference","term":"b2aa984f-810f-4519-8769-91871e0e7a8a"}]|01e5acef-ddd3-407e-8008-2ea4ab1b676a|d462d0bb-8dcf-40c9-b98c-75aaf4cbb113|3215729d-c710-41ea-acb2-bcd2f50038c5|1SIA8062RS
2e0ad39d-4a56-4ffe-84e7-5d45dcda3214|[{"label":"GInAS Reference","term":"c90659ad-a817-4643-870a-099bab57eb59"},{"label":"GInAS Reference","term":"6c382d63-aa3a-4f18-b48d-8f47045e1230"}]|c57b923c-0ffe-45a0-8b23-a7baea9e042a|bcaf762e-72d1-4b40-9c88-5d866935f0b8|47092cea-3336-4d87-9bc5-12e7e7382ab4|5M631N9V0S
ec7e5fff-a4bb-42cd-af50-fc2a3dbe4590|[{"label":"GInAS Reference","term":"e0fc821f-ef43-4ef8-9a35-64f7c7e2afe8"},{"label":"GInAS Reference","term":"396284db-7292-455b-94b1-4d3810227ae5"}]|22a3d282-bd5f-42a6-8459-234c4de14449|7ffac48e-6ef9-4a6a-a181-4805c5404e1b|952d6ef0-fa0b-4e7d-bb20-bea481078bfc|U5UP035C8A
c399a94e-21b8-4207-8735-39232f426552|[{"label":"GInAS Reference","term":"eca19d93-75ca-477d-9d41-7febd7fc77a0"},{"label":"GInAS Reference","term":"a2256e71-cb3e-41ff-92ef-1d4ff2457cde"}]|93d037f0-4691-41ec-a19f-870fb64b90b1|2d810ebb-5bcc-46b3-841b-37f3de0bda1d|72c7ac72-c6cc-4bcd-a99e-788d92c45e98|343C7U75XW
10ebdbca-bf69-4adf-aea9-ed777d9cb340|[{"label":"GInAS Reference","term":"f5490452-3313-4dc0-81be-ef1bf2ae5241"},{"label":"GInAS Reference","term":"7f553389-19cc-4494-b425-d7d400f45cbb"}]|99151a15-7897-46a2-8cd1-a515a1a4610d|129f8461-2846-4c1c-9a81-1db175a225c6|0a181e41-8948-49ef-a6ae-2e770ed53986|6990H94C1V
f5463bc0-e73b-468f-8695-1b0a7db66ddb|[{"label":"GInAS Reference","term":"b22fadcb-1ff6-4df3-b882-547524666d7f"},{"label":"GInAS Reference","term":"33451f56-ece0-4330-9a60-ebfc63f426fc"}]|4f7aa671-8268-498f-9e7f-40c8a802b572|cedfc591-b3a1-487e-92a4-f956a40d5cf6|47277fc2-2fbc-4a1c-ba9c-5345ab22093c|W59H9296ZG
2063fd5c-25aa-4efb-b404-39d4eee397ae|[{"label":"GInAS Reference","term":"a983b7c5-10bd-4d26-a141-67ff5da9df29"},{"label":"GInAS Reference","term":"5ac4c7ae-9c6c-43a9-aea8-bf869d1d3f31"}]|dfc0a42f-abd2-4708-8123-3cb05b74db98|c94ba3a1-7f55-425f-9673-6c439b3c79d8|bd19464e-462b-4031-aa87-2d6787e9f462|Q3Z4BCH099
aab2c840-095c-44c2-b683-69a5442d1ec2|[{"label":"GInAS Reference","term":"1a0ac05d-78e5-4cd1-a1e8-67df058fbda2"},{"label":"GInAS Reference","term":"5bd84146-7050-46ae-995e-27dfa2803e07"}]|18227e62-3376-44e2-9013-5e46b2d0571f|e7d1c99a-454e-4141-b8e4-9cb4988dbc6b|fc844d60-e3fe-4ceb-94e2-e2f36c31fb81|8QTV3DTT8W
df916088-7e96-4cc3-9612-19dd84a3c760|[{"label":"GInAS Reference","term":"8224166a-b77b-40ec-aa16-239cf2126dbd"},{"label":"GInAS Reference","term":"2487d921-3152-4d94-883e-a0dc1ef06b94"}]|ff757b35-dcb4-4a42-bcb0-6974781eb56b|816a2c7b-89a6-486b-bc47-ba8dd3795a03|d3538b00-8bed-46d3-8cc0-af8c9855a221|7VZ9466BAB
04408660-cf1c-4e87-8329-3d2ddeeb8d0d|[{"label":"GInAS Reference","term":"049d3999-28c1-44c2-8fe7-cd14a3e4c219"},{"label":"GInAS Reference","term":"00175c9c-ac32-4403-9351-adfa39ef2da2"}]|fc9f9484-1415-4e10-b5f6-e1ce07ae7a80|f7dae364-11e3-4b69-b701-fdc1bffae91e|f650651a-a7ae-4a63-97fb-aba807dde5b8|Q75WVO004L
5a70ee18-0269-4e41-9a6e-01aa9e53d15a|[{"label":"GInAS Reference","term":"ee643e1e-5fff-4064-8aaf-f4b5165c5641"},{"label":"GInAS Reference","term":"8e93f12a-9e25-4d67-b9ac-d30512422b75"}]|d84c8fd5-bbb7-440e-82b9-ad9504b8323c|44ffd34d-9f65-46e8-9e3d-7bd5db91fcec|82ecc3a9-a9ef-445c-8f8a-7ab79942f2c5|67C1D6YV24
7eeff1e2-7660-4a61-96f2-aad7bacb5c54|[{"label":"GInAS Reference","term":"417b7ea2-cae9-41a5-9449-2491bad0c4a5"},{"label":"GInAS Reference","term":"127afa28-573e-4f1a-b2f1-b1eba45879ad"}]|5fa9c5a2-eb5d-4d5c-b73a-17b28ec362d2|1d9926ce-399e-49b3-aff6-0daef7ba4357|adc4bcc9-c501-4122-8a99-0e82d2d8a00b|3T7J3K0L5Z
fab1ff37-ce55-47b1-9eab-fb9d9579ecf3|[{"label":"GInAS Reference","term":"9ebf6a53-fa72-44e9-9bdf-fd36925e39f3"},{"label":"GInAS Reference","term":"2e3248db-aaac-4f73-acf5-c5f016e9f472"}]|48965bdc-794c-4c78-b181-f41c37aba5bc|2dcc9d88-dd19-40d7-970e-4664cc07d9f1|4eeeccd8-fca3-41c7-8450-46cb95f2ff0e|9H0AO7T794
bd5ecf46-c3fd-4335-afe8-459f66690841|[{"label":"GInAS Reference","term":"a1c6308f-79ac-474f-b260-04fddb9ed05e"},{"label":"GInAS Reference","term":"3570213c-f38b-4294-9411-d407afd7577c"}]|6acaff2d-d324-4242-b9cc-4afa0e2df6a6|a1fe7852-d8b8-4d7b-bf03-d0ad288bfcbe|b896363a-228f-48f3-9143-2f65d7dc8a67|61LT5F3G3R
7608b559-0fe6-45a6-8be7-20e3c6d315fe|[{"label":"GInAS Reference","term":"a327fab1-3cd1-46f2-b650-a865f836bfac"},{"label":"GInAS Reference","term":"6948c0d5-7cb6-44af-8be1-64a9483bbde7"}]|31957fb1-55e1-4bd3-abf5-bb6cd080a879|b3fc2703-73ee-4181-9048-5ebfadff10e7|2aaad960-cf05-4ba3-a50a-b8eb76f7fbe7|446U8J075B
8eb65c1b-433f-45ba-98ba-5a50f737c39b|[{"label":"GInAS Reference","term":"88969139-01ca-462e-9205-d08dbba616cc"},{"label":"GInAS Reference","term":"10cba6c4-57f0-43be-8463-0611aecfb85b"}]|450d4610-673b-4b1e-b394-ebc9c89393ad|ff2201fd-bdf3-4ea1-aa5e-7a3b4ededfc2|c9c6d84a-7fd1-4388-956b-3c7ee7836272|5GDV42659J
12c6ef73-a1e1-45da-b0c1-6d0f0ea90a18|[{"label":"GInAS Reference","term":"e2b7877b-c9ac-470d-af63-4dd9a561d0ae"},{"label":"GInAS Reference","term":"081ce637-dd1f-4067-94fe-62d5dd8354eb"}]|171dada4-2125-4c2f-b372-6acdd481fdb4|873f7fd3-d2e6-4718-9f75-7e045345425f|068c65a5-529a-4915-a7c5-a03b60e0a483|P96Z85D7UU
0b8dde95-5226-4e85-b139-46c5a6894bcb|[{"label":"GInAS Reference","term":"355b8174-4876-45ef-afda-f18345fb4937"},{"label":"GInAS Reference","term":"73bd1cf5-d312-47b1-9865-da093db08ba0"}]|ea8e58dc-a969-42d2-929b-4fa03438be09|57e9c077-31ce-4c03-9160-c0ccf8bae982|eb2407be-cb9c-4f9f-b58b-906815d4dd42|ND6MYD0T84
ed897a70-a0e1-46a2-9b7d-edae23ecb44f|[{"label":"GInAS Reference","term":"f11b0049-5379-426c-ac02-e7b24794e55f"},{"label":"GInAS Reference","term":"8d554cc6-8eaf-40d8-ac1b-a30388241a95"}]|3d26f917-6919-432d-add7-9c815f9b9a80|82b2c02d-cf70-478d-b8e9-9c0b404c8760|46fc7f7a-e699-45ee-a6b5-580527862de1|JAN3585W85
ec67dd04-b651-4c1e-8d45-c0e53892a2b5|[{"label":"GInAS Reference","term":"1bc06c2d-a196-4c5a-8c7f-28c44cec533c"},{"label":"GInAS Reference","term":"c7e43cee-2afc-4294-aca3-72d433546054"}]|f09ca445-2750-45df-9748-0e3f9e82b4cb|4fdfb3e9-2e32-4774-9ddb-de3a16ddbb50|7213bcb5-9cd7-4638-8242-e78848fc2492|PWZ7N4UIKE
4ea38ab8-bb4c-4b16-915a-a7eaf284219e|[{"label":"GInAS Reference","term":"1ce766af-112e-4ffc-b632-192bc2b1b074"},{"label":"GInAS Reference","term":"11eeb159-1b27-4d73-8564-0179f2e50c9d"}]|4fa099e4-40e6-495a-84e3-37f0fae5f0c4|36454386-19a4-4f41-8de9-d124eef19505|21b5c461-6aad-4760-8bd7-fb61ad6c6d18|XK68QT7HWY
f15f4321-5ee0-4c7b-abdd-643ba9c96af9|[{"label":"GInAS Reference","term":"8d453b90-2261-474f-845c-1f5d9ab2968b"},{"label":"GInAS Reference","term":"8c984abe-c527-4e11-bc12-169a5c092149"}]|9c46c73a-c89f-40bd-ad92-197589a8c5d8|ebad4c97-5b49-4e3d-8168-13ca2c72c94f|4fbca86b-f31d-4360-b140-e26df7f2194c|6777U11MKT
c08ab5ca-7a68-4d7b-a99b-295912e8a7ad|[{"label":"GInAS Reference","term":"691f4cfc-376e-4cb5-9f8e-fb1794248ce3"},{"label":"GInAS Reference","term":"ffacf63c-6975-4492-915a-442fc0c4b1e1"}]|47857fde-b1f4-4a8c-adf4-ca11457d40cc|cf682361-163c-421f-b210-0ecfcaa63356|65cd6f4f-a0dc-441c-b363-decbeacee5e9|9249OW7B0Q
6bfbd166-e831-493e-9635-797ad9ddb38c|[{"label":"GInAS Reference","term":"360d248c-ffc2-4d39-9b45-04887e6c4d41"},{"label":"GInAS Reference","term":"8d641c6e-c7de-4824-911d-b5cd127f696c"}]|5b7d0044-237f-45d1-8223-b860481b8601|eac8ed95-5ed0-4842-8159-352992b3c1ff|b2b28005-2594-4a5a-bfbb-24f61627747e|77C05S7UXL
671d7cf7-afe9-41c7-87d6-8d6a3bfee914|[{"label":"GInAS Reference","term":"f794e618-b66e-40d6-b099-50ff28463c00"},{"label":"GInAS Reference","term":"1147b16b-fd6a-45be-b255-1e3b8e66af43"}]|e82c1184-fb93-4a21-8330-1797fa6c9750|665f77dd-981d-4fcc-af0b-4beb972c0642|379ded60-81a2-41d0-95bc-90c2f91aaeef|18KOO18SJP
7af89a2a-7cfd-4e45-83a0-bcf933ae8965|[{"label":"GInAS Reference","term":"b1bdaf9c-34eb-4efe-85a3-4229311002ed"},{"label":"GInAS Reference","term":"0c162686-19f6-4c1d-9d50-a61e88956882"}]|b2335412-28ce-4d7b-9ea8-5bef479a8792|a2236a9a-5fff-47c5-a0cd-0ca5d649b44b|e6d7d739-f959-472b-bd1e-152d190feae4|11034H9BGQ
19ece4d4-7ffe-4889-8389-0c400428da43|[{"label":"GInAS Reference","term":"c2f2eb2f-6baf-4f72-ac0c-638b7fd71ec1"},{"label":"GInAS Reference","term":"f842cca0-ca96-4629-9a42-b47484fde326"}]|47126451-7baf-48f8-bdb5-2345e4e9c78e|c7e0e15f-d3ff-40ba-bc98-99459d1a318e|0e482fa1-cc10-4859-8d08-d8b2c8583b1f|JVS3399FNW
6d4cb854-bc31-470a-811f-05cb12705de9|[{"label":"GInAS Reference","term":"259a4262-741b-43c5-80ee-f1872a9e0221"},{"label":"GInAS Reference","term":"d983b0d4-d7dc-43f2-9597-da922d0eb666"}]|52920cfd-1d20-4880-962b-de51eabf6bbb|5188c9e2-c3b9-4a74-94e7-f9eb1adb4f7d|33836b63-a2fa-477b-b98e-c71a2ec33857|WTP86Y84TV
65839022-882d-405c-9c40-5d65301cff36|[{"label":"GInAS Reference","term":"85bfd4a1-a69c-43b2-b43d-76740922838f"},{"label":"GInAS Reference","term":"a99688b4-c5db-4251-9f78-02dbe043c927"}]|7ea2a788-e688-4a50-8805-9607c1319ce9|ef460178-3c66-47b9-b53a-eadaedbe3c15|0fd1eadc-a056-4e4d-bc8a-39cb00161091|H2D072NN5K
2c9c7889-1dfd-4be9-a7fc-f79900248245|[{"label":"GInAS Reference","term":"06e98714-f313-4643-bc42-41b605c7dfab"},{"label":"GInAS Reference","term":"972e9997-a680-40d8-b369-fe48872dfdff"}]|81c3402a-9e74-4d37-b9c6-506f3d8fbfcf|67e1e4f4-1330-471a-aa20-67a53715ea96|d99e1ded-b881-4c2c-9490-3153ca7cae49|78H2SJ8X8M
27be739c-eda7-46f3-b9d3-18594c82270a|[{"label":"GInAS Reference","term":"36cac01a-c9ad-4c5e-bebe-6418e56b48a9"},{"label":"GInAS Reference","term":"a62ff339-5dc7-41bf-a426-22f35d10dfc6"}]|1b403153-55c4-4338-a06f-2f5d6b45c9df|0f62bd98-7e19-4587-9bf6-eb2632531e0e|94388afd-7093-48d0-a549-aa5ed3d5bb0a|WNL1J1P0HV
